0.6208,0.4956
0.6188,0.49483
0.6167,0.49405
0.6166,0.49402
0.6164,0.49394
0.6161,0.49383
0.6157,0.49369
0.6151,0.49348
0.6142,0.49316
0.6129,0.49271
0.6109,0.49203
0.6086,0.49128
0.6063,0.49055
0.604,0.48985
0.6018,0.4892
0.5995,0.48855
0.5972,0.48792
0.5948,0.48729
0.5925,0.48671
0.5903,0.48618
0.588,0.48564
0.5857,0.48512
0.5835,0.48464
0.5812,0.48416
0.579,0.48372
0.5768,0.4833
0.5746,0.48289
0.5724,0.4825
0.5702,0.48212
0.5681,0.48178
0.5658,0.48141
0.5636,0.48108
0.5616,0.48079
0.5595,0.48049
0.5573,0.4802
0.5552,0.47992
0.553,0.47965
0.551,0.47941
0.5489,0.47917
0.5467,0.47893
0.5447,0.47872
0.5426,0.4785
0.5404,0.47829
0.5383,0.47809
0.5362,0.4779
0.5341,0.47772
0.532,0.47755
0.53,0.47739
0.528,0.47724
0.526,0.47709
0.5239,0.47695
0.5219,0.47681
0.5199,0.47668
0.5178,0.47655
0.5158,0.47643
0.5138,0.47632
0.5118,0.47621
0.5098,0.4761
0.5078,0.476
0.5058,0.4759
0.5039,0.47581
0.5019,0.47572
0.5,0.47564
0.4981,0.47556
0.4961,0.47547
0.4941,0.47539
0.4921,0.47532
0.4901,0.47524
0.4881,0.47517
0.4861,0.4751
0.4842,0.47504
0.4822,0.47497
0.4803,0.47491
0.4784,0.47485
0.4765,0.47479
0.4746,0.47473
0.4727,0.47468
0.4709,0.47462
0.4691,0.47457
0.4672,0.47452
0.4655,0.47447
0.4636,0.47442
0.4618,0.47437
0.46,0.47433
0.4581,0.47427
0.4562,0.47423
0.4544,0.47418
0.4526,0.47413
0.4507,0.47408
0.4489,0.47404
0.4471,0.47399
0.4453,0.47394
0.4435,0.4739
0.4417,0.47385
0.4398,0.4738
0.438,0.47375
0.4361,0.4737
0.4343,0.47366
0.4325,0.47361
0.4307,0.47356
0.4289,0.47351
0.4271,0.47346
0.4255,0.47342
0.4238,0.47337
0.4221,0.47333
0.4203,0.47328
0.4185,0.47323
0.4168,0.47318
0.4151,0.47313
0.4133,0.47307
0.4115,0.47302
0.4098,0.47297
0.4081,0.47292
0.4064,0.47287
0.4045,0.47281
0.4026,0.47275
0.4009,0.47269
0.3992,0.47264
0.3974,0.47258
0.3957,0.47252
0.3939,0.47246
0.3921,0.4724
0.3904,0.47234
0.3887,0.47228
0.387,0.47222
0.3853,0.47216
0.3837,0.47211
0.382,0.47204
0.3803,0.47198
0.3787,0.47192
0.377,0.47186
0.3754,0.4718
0.3738,0.47174
0.3721,0.47167
0.3704,0.47161
0.3688,0.47154
0.367,0.47147
0.3653,0.4714
0.3637,0.47134
0.3621,0.47128
0.3605,0.47121
0.359,0.47115
0.3575,0.47109
0.3559,0.47102
0.3542,0.47095
0.3524,0.47087
0.3507,0.4708
0.3491,0.47073
0.3475,0.47066
0.3459,0.47059
0.3443,0.47052
0.3427,0.47045
0.341,0.47037
0.3391,0.47029
0.3373,0.47021
0.3357,0.47014
0.334,0.47006
0.3324,0.46999
0.3308,0.46992
0.3292,0.46984
0.3275,0.46976
0.326,0.46969
0.3244,0.46962
0.3228,0.46955
0.3213,0.46948
0.3198,0.46941
0.3184,0.46934
0.3169,0.46927
0.3155,0.4692
0.3139,0.46913
0.3123,0.46905
0.3107,0.46898
0.3091,0.4689
0.3077,0.46884
0.3063,0.46877
0.3047,0.46869
0.3031,0.46862
0.3016,0.46855
0.3002,0.46848
0.2987,0.46841
0.2971,0.46833
0.2956,0.46826
0.2941,0.46819
0.2925,0.46811
0.291,0.46804
0.2894,0.46797
0.2878,0.46789
0.2863,0.46782
0.2848,0.46775
0.2832,0.46767
0.2817,0.4676
0.2801,0.46752
0.2786,0.46745
0.2773,0.46739
0.2758,0.46732
0.2743,0.46725
0.2727,0.46718
0.2712,0.46711
0.2698,0.46704
0.2685,0.46698
0.2669,0.4669
0.2653,0.46683
0.2637,0.46676
0.2621,0.46668
0.2608,0.46662
0.2595,0.46656
0.258,0.46649
0.2565,0.46642
0.2549,0.46635
0.2535,0.46628
0.252,0.46621
0.2503,0.46614
0.2486,0.46606
0.2472,0.46599
0.2457,0.46593
0.2443,0.46586
0.243,0.4658
0.2414,0.46573
0.2398,0.46566
0.2383,0.46559
0.2368,0.46552
0.2353,0.46546
0.2338,0.46539
0.2323,0.46532
0.2307,0.46525
0.2293,0.46518
0.2279,0.46512
0.2264,0.46505
0.225,0.46499
0.2236,0.46493
0.2222,0.46486
0.2208,0.4648
0.2193,0.46473
0.2178,0.46467
0.2165,0.46461
0.2151,0.46454
0.2139,0.46449
0.2126,0.46443
0.211,0.46436
0.2096,0.46429
0.2085,0.46424
0.2073,0.46419
0.2059,0.46412
0.2047,0.46407
