Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
47.45,1798.874,940.20,-88.42857,73.94, -,9.334889
47.50,1795.975,940.30,-88.42857,73.76, -,9.354337
47.55,1793.074,940.40,-88.42857,73.76, -,9.354337
47.60,1798.874,940.20,-66.28571,73.76, -,9.354337
47.65,1801.776,940.10,-55.23809,73.76, -,9.354337
47.70,1793.074,940.40,-55.23809,73.76, -,9.354337
47.75,1772.782,941.10,-74.57143,73.76, -,9.354337
47.80,1755.396,941.70,-96.66666,73.76, -,9.354337
47.85,1749.603,941.90,-110.4762,73.76, -,9.354337
47.90,1740.916,942.20,-113.2381,73.76, -,9.354337
47.95,1726.442,942.70,-127,73.76, -,9.354337
48.00,1723.548,942.80,-135.2857,73.76, -,9.354337
48.05,1720.653,942.90,-127,73.76, -,9.354337
48.10,1717.76,943.00,-115.9524,73.76, -,9.354337
48.15,1714.868,943.10,-102.1429,73.76, -,9.354337
48.20,1706.188,943.40,-107.6667,73.76, -,9.354337
48.25,1703.296,943.50,-104.9048,73.76, -,9.354337
48.30,1697.512,943.70,-113.1905,73.76, -,9.354337
48.35,1694.621,943.80,-110.4286,73.76, -,9.354337
48.40,1691.729,943.90,-107.6667,73.76, -,9.354337
48.45,1691.729,943.90,-102.1429,73.76, -,9.354337
48.50,1694.621,943.80,-99.38095,73.76, -,9.354337
48.55,1691.729,943.90,-99.38095,73.58, -,9.354337
48.60,1688.838,944.00,-99.38095,73.58, -,9.354337
48.65,1685.948,944.10,-107.6667,73.58, -,9.354337
48.70,1694.621,943.80,-102.1905,73.58, -,9.354337
48.75,1694.621,943.80,-93.90476,73.58, -,9.354337
48.80,1694.621,943.80,-74.57143,73.58, -,9.354337
48.85,1688.838,944.00,-63.52381,73.58, -,9.354337
48.90,1677.276,944.40,-69,73.58, -,9.354337
48.95,1671.498,944.60,-66.2381,73.58, -,9.354337
49.00,1662.829,944.90,-60.71429,73.58, -,9.354337
49.05,1657.053,945.10,-63.47619,73.58, -,9.354337
49.10,1645.501,945.50,-71.71429,73.58, -,9.354337
49.15,1633.954,945.90,-79.95238,73.58, -,9.354337
49.20,1631.068,946.00,-79.95238,73.58, -,9.354337
49.25,1628.183,946.10,-74.42857,73.58, -,9.354337
49.30,1625.296,946.20,-74.42857,73.58, -,9.354337
49.35,1622.412,946.30,-71.66666,73.58, -,9.354337
49.40,1622.412,946.30,-68.90476,73.58, -,9.354337
49.45,1622.412,946.30,-66.14286,73.58, -,9.354337
49.50,1613.757,946.60,-74.38095,73.58, -,9.334889
49.55,1599.338,947.10,-90.85714,73.58, -,9.334889
49.60,1593.571,947.30,-93.57143,73.58, -,9.334889
49.65,1587.806,947.50,-96.28571,73.58, -,9.334889
49.70,1584.924,947.60,-96.28571,73.58, -,9.334889
49.75,1582.041,947.70,-107.2857,73.58, -,9.334889
49.80,1579.16,947.80,-110.0476,73.58, -,9.334889
49.85,1576.278,947.90,-112.8095,73.58, -,9.334889
49.90,1576.278,947.90,-107.2857,73.58, -,9.334889
49.95,1576.278,947.90,-96.28571,73.58, -,9.334889
50.00,1573.397,948.00,-93.52381,73.58, -,9.334889
50.05,1573.397,948.00,-85.28571,73.58, -,9.334889
50.10,1561.874,948.40,-90.71429,73.58, -,9.334889
50.15,1553.235,948.70,-87.95238,73.58, -,9.334889
50.20,1544.599,949.00,-85.19048,73.58, -,9.334889
50.25,1524.454,949.70,-101.619,73.58, -,9.334889
50.30,1518.7,949.90,-104.3333,73.58, -,9.334889
50.35,1515.824,950.00,-104.3333,73.58, -,9.334889
50.40,1515.824,950.00,-101.5714,73.58, -,9.334889
50.45,1507.197,950.30,-109.8095,73.58, -,9.334889
50.50,1498.573,950.60,-118,73.58, -,9.334889
50.55,1492.823,950.80,-115.2381,73.58, -,9.334889
50.60,1484.202,951.10,-109.7143,73.58, -,9.334889
50.65,1481.328,951.20,-106.9524,73.58, -,9.334889
50.70,1478.455,951.30,-104.1905,73.58, -,9.334889
50.75,1478.455,951.30,-101.4286,73.58, -,9.334889
50.80,1478.455,951.30,-98.66666,73.58, -,9.334889
50.85,1469.838,951.60,-104.0952,73.58, -,9.334889
50.90,1469.838,951.60,-101.3333,73.58, -,9.334889
50.95,1469.838,951.60,-101.3333,73.58, -,9.334889
51.00,1464.093,951.80,-106.8095,73.58, -,9.334889
51.05,1461.22,951.90,-106.7619,73.58, -,9.334889
51.10,1452.607,952.20,-114.9524,73.58, -,9.334889
51.15,1446.866,952.40,-109.4762,73.58, -,9.334889
51.20,1441.127,952.60,-106.7143,73.58, -,9.334889
51.25,1435.388,952.80,-103.9524,73.58, -,9.334889
51.30,1418.175,953.40,-101.1429,73.58, -,9.334889
51.35,1403.839,953.90,-109.3333,73.58, -,9.334889
51.40,1398.107,954.10,-112.0476,73.58, -,9.334889
51.45,1400.973,954.00,-109.3333,73.58, -,9.334889
51.50,1406.707,953.80,-95.61905,73.58, -,9.354337
51.55,1412.441,953.60,-81.95238,73.58, -,9.354337
51.60,1412.441,953.60,-76.47619,73.58, -,9.354337
51.65,1412.441,953.60,-68.28571,73.58, -,9.354337
51.70,1409.573,953.70,-68.28571,73.58, -,9.354337
51.75,1400.973,954.00,-73.7619,73.58, -,9.354337
51.80,1383.779,954.60,-90.14286,73.58, -,9.354337
51.85,1375.184,954.90,-98.33334,73.58, -,9.354337
51.90,1366.593,955.20,-98.33334,73.58, -,9.354337
51.95,1363.73,955.30,-101.0476,73.58, -,9.354337
52.00,1358.004,955.50,-106.5238,73.58, -,9.354337
52.05,1355.142,955.60,-103.7619,73.58, -,9.354337
52.10,1346.554,955.90,-109.2381,73.58, -,9.354337
52.15,1343.693,956.00,-103.7619,73.58, -,9.354337
52.20,1337.97,956.20,-103.7143,73.58, -,9.354337
52.25,1332.248,956.40,-103.6667,73.58, -,9.354337
52.30,1329.388,956.50,-100.9048,73.58, -,9.354337
52.35,1323.668,956.70,-89.95238,73.58, -,9.354337
52.40,1320.809,956.80,-79,73.58, -,9.354337
52.45,1315.09,957.00,-78.95238,73.58, -,9.354337
52.50,1306.514,957.30,-89.85714,73.58, -,9.354337
52.55,1300.797,957.50,-100.7619,73.58, -,9.334889
52.60,1297.94,957.60,-108.9524,73.58, -,9.334889
52.65,1289.367,957.90,-117.0952,73.58, -,9.334889
52.70,1280.797,958.20,-125.2381,73.58, -,9.334889
52.75,1277.942,958.30,-125.2381,73.58, -,9.334889
52.80,1272.23,958.50,-122.4762,73.58, -,9.334889
52.85,1266.519,958.70,-111.5238,73.58, -,9.334889
52.90,1269.375,958.60,-100.619,73.58, -,9.334889
52.95,1280.797,958.20,-81.57143,73.58, -,9.334889
53.00,1283.655,958.10,-76.14286,73.58, -,9.334889
53.05,1283.655,958.10,-70.66666,73.58, -,9.334889
53.10,1283.655,958.10,-67.95238,73.58, -,9.334889
53.15,1280.797,958.20,-62.47619,73.58, -,9.334889
53.20,1269.375,958.60,-70.61905,73.58, -,9.334889
53.25,1260.809,958.90,-73.33334,73.58, -,9.334889
53.30,1255.102,959.10,-73.33334,73.58, -,9.334889
53.35,1249.394,959.30,-76.04762,73.58, -,9.334889
53.40,1246.539,959.40,-73.33334,73.58, -,9.334889
53.45,1246.539,959.40,-70.61905,73.58, -,9.334889
53.50,1237.981,959.70,-73.33334,73.58, -,9.334889
53.55,1229.424,960.00,-73.28571,73.58, -,9.334889
53.60,1223.721,960.20,-73.28571,73.58, -,9.334889
53.65,1215.168,960.50,-78.71429,73.58, -,9.334889
53.70,1203.766,960.90,-81.42857,73.58, -,9.334889
53.75,1195.219,961.20,-81.42857,73.58, -,9.334889
53.80,1186.673,961.50,-86.85714,73.58, -,9.334889
53.85,1180.976,961.70,-86.85714,73.58, -,9.334889
53.90,1172.434,962.00,-89.57143,73.58, -,9.334889
53.95,1175.281,961.90,-89.57143,73.58, -,9.334889
54.00,1175.281,961.90,-100.4286,73.58, -,9.334889
54.05,1178.13,961.80,-100.4286,73.58, -,9.334889
54.10,1172.434,962.00,-105.8571,73.58, -,9.334889
54.15,1163.895,962.30,-114,73.58, -,9.334889
54.20,1146.82,962.90,-127.5238,73.58, -,9.334889
54.25,1135.443,963.30,-127.5238,73.58, -,9.334889
54.30,1126.912,963.60,-127.5238,73.58, -,9.334889
54.35,1121.226,963.80,-127.5238,73.58, -,9.334889
54.40,1112.699,964.10,-130.2381,73.58, -,9.334889
54.45,1107.015,964.30,-132.9524,73.58, -,9.334889
54.50,1101.332,964.50,-138.381,73.58, -,9.334889
54.55,1098.491,964.60,-132.9524,73.4, -,9.334889
54.60,1098.491,964.60,-124.8095,73.4, -,9.334889
54.65,1098.491,964.60,-119.381,73.4, -,9.334889
54.70,1101.332,964.50,-108.5238,73.4, -,9.334889
54.75,1101.332,964.50,-97.66666,73.4, -,9.334889
54.80,1098.491,964.60,-92.2381,73.4, -,9.334889
54.85,1095.65,964.70,-86.80952,73.4, -,9.334889
54.90,1092.81,964.80,-84.09524,73.4, -,9.334889
54.95,1087.129,965.00,-81.38095,73.4, -,9.334889
55.00,1081.449,965.20,-89.52381,73.4, -,9.334889
55.05,1072.932,965.50,-97.61905,73.4, -,9.334889
55.10,1061.579,965.90,-111.1429,73.4, -,9.334889
55.15,1058.742,966.00,-108.4286,73.4, -,9.334889
55.20,1050.231,966.30,-108.381,73.4, -,9.334889
55.25,1038.885,966.70,-102.9524,73.4, -,9.334889
55.30,1033.213,966.90,-97.47619,73.4, -,9.334889
55.35,1024.708,967.20,-97.42857,73.4, -,9.334889
55.40,1016.205,967.50,-100.0952,73.4, -,9.334889
55.45,1010.538,967.70,-97.33334,73.4, -,9.334889
55.50,1004.871,967.90,-97.28571,73.4, -,9.295994
55.55,996.373,968.20,-99.95238,73.4, -,9.295994
55.60,990.7084,968.40,-102.619,73.4, -,9.295994
55.65,987.8774,968.50,-105.3333,73.4, -,9.295994
55.70,982.2143,968.70,-110.7143,73.4, -,9.295994
55.75,982.2143,968.70,-113.4286,73.4, -,9.295994
55.80,976.5521,968.90,-118.8095,73.4, -,9.295994
55.85,970.8926,969.10,-121.4762,73.4, -,9.295994
55.90,965.2324,969.30,-124.1429,73.4, -,9.295994
55.95,962.4017,969.40,-124.1429,73.4, -,9.295994
56.00,956.7446,969.60,-124.0952,73.4, -,9.295994
56.05,953.9147,969.70,-121.381,73.4, -,9.295994
56.10,948.2573,969.90,-118.6667,73.4, -,9.295994
56.15,939.7738,970.20,-115.9524,73.4, -,9.295994
56.20,928.4663,970.60,-124,73.4, -,9.295994
56.25,917.1609,971.00,-126.6667,73.4, -,9.295994
56.30,914.336,971.10,-118.5238,73.4, -,9.295994
56.35,911.5096,971.20,-115.8571,73.4, -,9.295994
56.40,914.336,971.10,-105.0476,73.4, -,9.295994
56.45,922.8132,970.80,-88.85714,73.4, -,9.295994
56.50,934.1187,970.40,-72.71429,73.4, -,9.295994
56.55,936.947,970.30,-64.61905,73.4, -,9.334889
56.60,936.947,970.30,-56.52381,73.4, -,9.334889
56.65,922.8132,970.80,-64.61905,73.4, -,9.334889
56.70,908.6852,971.30,-75.38095,73.4, -,9.334889
56.75,903.0353,971.50,-75.38095,73.4, -,9.334889
56.80,897.3864,971.70,-80.7619,73.4, -,9.334889
56.85,888.9156,972.00,-83.42857,73.4, -,9.334889
56.90,880.447,972.30,-86.09524,73.4, -,9.334889
56.95,880.447,972.30,-80.71429,73.4, -,9.334889
57.00,888.9156,972.00,-69.95238,73.4, -,9.334889
57.05,883.269,972.20,-69.95238,73.4, -,9.334889
57.10,877.6234,972.40,-72.61905,73.4, -,9.334889
57.15,877.6234,972.40,-67.2381,73.4, -,9.334889
57.20,877.6234,972.40,-59.14286,73.4, -,9.334889
57.25,874.8018,972.50,-51.04762,73.4, -,9.334889
57.30,857.8736,973.10,-56.42857,73.4, -,9.334889
57.35,843.7727,973.60,-67.19048,73.4, -,9.334889
57.40,835.3135,973.90,-72.52381,73.4, -,9.334889
57.45,829.6776,974.10,-80.61905,73.4, -,9.334889
57.50,826.8583,974.20,-91.38095,73.58, -,9.354337
57.55,824.0409,974.30,-104.8095,73.58, -,9.354337
57.60,832.4955,974.00,-99.47619,73.58, -,9.354337
57.65,838.1336,973.80,-94.09524,73.58, -,9.354337
57.70,840.9521,973.70,-77.95238,73.58, -,9.354337
57.75,838.1336,973.80,-67.14286,73.58, -,9.354337
57.80,832.4955,974.00,-67.14286,73.58, -,9.354337
57.85,826.8583,974.20,-67.14286,73.58, -,9.354337
57.90,818.4051,974.50,-67.14286,73.58, -,9.354337
57.95,804.3206,975.00,-72.52381,73.58, -,9.354337
58.00,801.5051,975.10,-75.19048,73.58, -,9.354337
58.05,795.873,975.30,-88.61905,73.58, -,9.354337
58.10,790.2419,975.50,-88.61905,73.58, -,9.354337
58.15,781.7979,975.80,-91.28571,73.58, -,9.354337
58.20,764.9143,976.40,-107.381,73.58, -,9.354337
58.25,748.041,977.00,-123.4286,73.58, -,9.354337
58.30,736.7955,977.40,-131.4762,73.58, Main,9.354337
58.35,686.2406,979.20,-163.4762,73.58, -,9.354337
58.40,691.8545,979.00,-144.7143,73.58, -,9.354337
58.45,736.7955,977.40,-93.85714,73.58, -,9.354337
58.50,728.3647,977.70,-96.52381,73.58, -,9.354337
58.55,717.1276,978.10,-104.5714,73.4, -,9.373784
58.60,703.085,978.60,-115.2857,73.4, -,9.373784
58.65,700.2762,978.70,-126,73.4, -,9.373784
58.70,691.8545,979.00,-139.381,73.4, -,9.373784
58.75,691.8545,979.00,-142.0476,73.4, -,9.373784
58.80,686.2406,979.20,-144.7143,73.4, -,9.373784
58.85,680.6277,979.40,-144.6667,73.4, -,9.373784
58.90,675.0173,979.60,-144.619,73.4, -,9.373784
58.95,669.4063,979.80,-141.9048,73.4, -,9.373784
59.00,669.4063,979.80,-128.4762,73.4, -,9.373784
59.05,672.2108,979.70,-123.1429,73.4, -,9.373784
59.10,672.2108,979.70,-117.7619,73.4, -,9.373784
59.15,677.8224,979.50,-107.0476,73.4, -,9.373784
59.20,680.6277,979.40,-96.33334,73.4, -,9.373784
59.25,686.2406,979.20,-74.90476,73.4, -,9.373784
59.30,677.8224,979.50,-66.85714,73.4, -,9.373784
59.35,663.7961,980.00,-69.52381,73.4, -,9.373784
59.40,660.9922,980.10,-24.04762,73.4, -,9.373784
59.45,658.1869,980.20,-32.04762,73.4, -,9.373784
59.50,652.5786,980.40,-80.19048,73.4, -,9.354337
59.55,638.5627,980.90,-85.47619,73.4, -,9.354337
59.60,621.752,981.50,-90.7619,73.4, -,9.354337
59.65,604.9496,982.10,-93.38095,73.4, -,9.354337
59.70,596.5498,982.40,-98.71429,73.4, -,9.354337
59.75,590.9534,982.60,-96.04762,73.4, -,9.354337
59.80,588.1537,982.70,-98.71429,73.4, -,9.354337
59.85,582.557,982.90,-98.71429,73.4, -,9.354337
59.90,579.7598,983.00,-96.04762,73.4, -,9.354337
59.95,579.7598,983.00,-90.71429,73.4, -,9.354337
60.00,582.557,982.90,-82.71429,73.4, -,9.354337
60.05,599.35,982.30,-66.71429,73.4, -,9.354337
60.10,627.3552,981.30,-42.71429,73.4, -,9.354337
60.15,641.3665,980.80,-29.38095,73.4, -,9.354337
60.20,644.1687,980.70,-32.04762,73.4, -,9.354337
60.25,632.9594,981.10,-45.38095,73.4, -,9.354337
60.30,599.35,982.30,-82.71429,73.4, -,9.354337
60.35,568.57,983.40,-104.0476,73.4, -,9.354337
60.40,546.2031,984.20,-111.9524,73.4, -,9.354337
60.45,540.6133,984.40,-114.619,73.4, -,9.354337
60.50,548.9993,984.10,-103.9524,73.4, -,9.354337
60.55,560.1809,983.70,-87.95238,73.58, -,9.354337
60.60,565.774,983.50,-69.28571,73.58, -,9.354337
60.65,565.774,983.50,-53.28571,73.58, -,9.354337
60.70,568.57,983.40,-34.61905,73.58, -,9.354337
60.75,571.368,983.30,-23.95238,73.58, -,9.354337
60.80,582.557,982.90,-7.952381,73.58, -,9.354337
60.85,596.5498,982.40,8.047619,73.58, -,9.354337
60.90,593.7515,982.50,10.71429,73.58, -,9.354337
60.95,562.9782,983.60,-15.90476,73.58, -,9.354337
61.00,532.2311,984.70,-45.19048,73.58, -,9.354337
61.05,512.6796,985.40,-66.47619,73.58, -,9.354337
61.10,512.6796,985.40,-82.47619,73.58, -,9.354337
61.15,512.6796,985.40,-109.1429,73.58, -,9.354337
61.20,507.0969,985.60,-127.8095,73.58, -,9.354337
61.25,498.7213,985.90,-138.4762,73.58, -,9.354337
61.30,495.931,986.00,-130.4762,73.58, -,9.354337
61.35,504.3042,985.70,-90.52381,73.58, -,9.354337
61.40,515.4729,985.30,-50.57143,73.58, -,9.354337
61.45,521.0586,985.10,-23.95238,73.58, -,9.354337
61.50,526.6436,984.90,-13.28571,73.4, -,9.354337
61.55,529.438,984.80,-18.61905,73.4, -,9.354337
61.60,523.851,985.00,-34.61905,73.4, -,9.354337
61.65,521.0586,985.10,-42.61905,73.4, -,9.354337
61.70,518.2648,985.20,-45.28571,73.4, -,9.354337
61.75,518.2648,985.20,-47.95238,73.4, -,9.354337
61.80,521.0586,985.10,-47.95238,73.4, -,9.354337
61.85,521.0586,985.10,-58.61905,73.4, -,9.354337
61.90,521.0586,985.10,-71.95238,73.4, -,9.354337
61.95,518.2648,985.20,-71.95238,73.4, -,9.354337
62.00,515.4729,985.30,-45.33333,73.4, -,9.354337
62.05,509.8881,985.50,-21.38095,73.4, -,9.354337
62.10,504.3042,985.70,-8.095238,73.4, -,9.354337
62.15,501.5135,985.80,-10.7619,73.4, -,9.354337
62.20,498.7213,985.90,-13.42857,73.4, -,9.354337
62.25,495.931,986.00,-10.7619,73.4, -,9.354337
62.30,495.931,986.00,-2.761905,73.4, -,9.354337
62.35,495.931,986.00,-0.0952381,73.4, -,9.354337
62.40,501.5135,985.80,-2.714286,73.4, -,9.354337
62.45,507.0969,985.60,-8,73.4, -,9.354337
62.50,515.4729,985.30,-5.333333,73.4, -,9.354337
62.55,523.851,985.00,-2.666667,73.58, -,9.354337
62.60,540.6133,984.40,10.61905,73.58, -,9.354337
62.65,554.5888,983.90,29.28572,73.58, -,9.354337
62.70,562.9782,983.60,39.95238,73.58, -,9.354337
62.75,557.3856,983.80,37.28571,73.58, -,9.354337
62.80,537.8196,984.50,18.66667,73.58, -,9.354337
62.85,518.2648,985.20,-2.619048,73.58, -,9.354337
62.90,504.3042,985.70,-15.90476,73.58, -,9.354337
62.95,495.931,986.00,-23.85714,73.58, -,9.354337
63.00,487.5598,986.30,-29.14286,73.58, -,9.354337
63.05,479.1907,986.60,-34.42857,73.58, -,9.354337
63.10,473.6118,986.80,-34.42857,73.58, -,9.354337
63.15,468.0339,987.00,-34.42857,73.58, -,9.354337
63.20,468.0339,987.00,-31.76191,73.58, -,9.354337
63.25,465.2462,987.10,-31.76191,73.58, -,9.354337
63.30,462.4569,987.20,-31.76191,73.58, -,9.354337
63.35,462.4569,987.20,-31.76191,73.58, -,9.354337
63.40,459.6696,987.30,-34.42857,73.58, -,9.354337
63.45,459.6696,987.30,-39.76191,73.58, -,9.354337
63.50,456.8808,987.40,-47.76191,73.58, -,9.354337
63.55,456.8808,987.40,-55.76191,73.58, -,9.354337
63.60,456.8808,987.40,-63.76191,73.58, -,9.354337
63.65,456.8808,987.40,-79.71429,73.58, -,9.354337
63.70,459.6696,987.30,-90.38095,73.58, -,9.354337
63.75,459.6696,987.30,-98.38095,73.58, -,9.354337
63.80,468.0339,987.00,-85.09524,73.58, -,9.354337
63.85,476.4003,986.70,-58.52381,73.58, -,9.354337
63.90,484.7687,986.40,-31.95238,73.58, -,9.354337
63.95,495.931,986.00,-8.047619,73.58, -,9.354337
64.00,504.3042,985.70,7.857143,73.58, -,9.354337
64.05,512.6796,985.40,23.80952,73.58, -,9.354337
64.10,518.2648,985.20,37.09524,73.58, -,9.354337
64.15,521.0586,985.10,45.09524,73.58, -,9.354337
64.20,523.851,985.00,53.09524,73.58, -,9.354337
64.25,526.6436,984.90,55.76191,73.58, -,9.354337
64.30,529.438,984.80,61.09524,73.58, -,9.354337
64.35,535.0261,984.60,69.09524,73.58, -,9.354337
64.40,540.6133,984.40,74.42857,73.58, -,9.354337
64.45,546.2031,984.20,82.42857,73.58, -,9.354337
64.50,554.5888,983.90,90.42857,73.58, -,9.354337
64.55,557.3856,983.80,95.7619,73.58, -,9.354337
64.60,560.1809,983.70,98.42857,73.58, -,9.354337
64.65,557.3856,983.80,95.7619,73.58, -,9.354337
64.70,548.9993,984.10,87.7619,73.58, -,9.354337
64.75,535.0261,984.60,71.80952,73.58, -,9.354337
64.80,518.2648,985.20,55.85714,73.58, -,9.354337
64.85,504.3042,985.70,34.61905,73.58, -,9.354337
64.90,493.1409,986.10,16.04762,73.58, -,9.354337
64.95,484.7687,986.40,0.1428571,73.58, -,9.354337
65.00,479.1907,986.60,-15.80952,73.58, -,9.354337
65.05,473.6118,986.80,-29.09524,73.58, -,9.354337
65.10,465.2462,987.10,-45.04762,73.58, -,9.354337
65.15,459.6696,987.30,-55.71429,73.58, -,9.354337
65.20,454.094,987.50,-63.71429,73.58, -,9.354337
65.25,451.3074,987.60,-69.04762,73.58, -,9.354337
65.30,448.5193,987.70,-74.38095,73.58, -,9.354337
65.35,445.7331,987.80,-79.71429,73.58, -,9.354337
65.40,442.9455,987.90,-87.71429,73.58, -,9.354337
65.45,442.9455,987.90,-93.04762,73.58, -,9.354337
65.50,442.9455,987.90,-98.38095, -
65.55,442.9455,987.90,-106.381, -
65.60,442.9455,987.90,-109.0476, -
65.65,442.9455,987.90,-111.7143, -
65.70,445.7331,987.80,-106.381, -
65.75,442.9455,987.90,-101.0476, -
65.80,445.7331,987.80,-85.09524, -
65.85,445.7331,987.80,-69.14286, -
65.90,448.5193,987.70,-53.19048, -
65.95,451.3074,987.60,-39.90476, -
66.00,451.3074,987.60,-31.95238, -
66.05,454.094,987.50,-23.95238, -
66.10,456.8808,987.40,-15.95238, -
66.15,459.6696,987.30,-5.333333, -
66.20,462.4569,987.20,2.666667, -
66.25,465.2462,987.10,10.66667, -
66.30,465.2462,987.10,13.33333, -
66.35,468.0339,987.00,18.66667, -
66.40,470.8219,986.90,24, -
66.45,473.6118,986.80,29.33333, -
66.50,476.4003,986.70,32, -
66.55,481.9796,986.50,37.33333, -
